text,evaluacion_1,evaluacion_2,evaluacion_3,evaluacion_4,tipo_origen,fuente
"Una noche una pareja de mayorcitos estaba ya acostada en su cama.
El marido se estaba quedando dormido, pero su mujer se sentía romántica y quería conversar.
Le dijo: ""Cuando me enamorabas, me agarrabas la mano..."" 
De mala gana, el marido se dio media vuelta, le agarró la mano por unos segundos y luego trató de dormirse otra vez.
En pocos momentos ella le dijo nuevamente: ""Entonces me besabas...""
Algo molesto, se dio media vuelta otra vez y le dio un ligero beso en la mejilla y luego se acomodó para dormirse.
A los treinta segundos, ella le dijo: ""Luego tú me mordías el cuello..."" 
Molesto, el marido tiró la ropa de cama y se levantó.""¿Adónde vas?"", le preguntó ella.
- ¡¡¡A buscar los dientes...!!!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un tío que está en el cielo le pregunta a San Pedro:
- San Pedro, ¿qué hay hoy de cenar?
- Una loncha de jamón york y un yogur.
- Pero cómo va a ser eso -dice el tío- si noto yo por aquí un olorcillo muy rico...
- Pues aquí no es -replica San Pedro- será en el infierno o en el purgatorio, porque hoy de cenar hay una loncha de jamón york y un yogur.
El tío se baja al infierno y ve que se han montado un pedazo de barbacoa; se pasa de vuelta por el purgatorio y ve que se están tomando unas cervecitas mientras se preparan una paella. Cabreado, tira para el cielo y le dice a San Pedro:
- San Pedro, vaya tela, en el infierno una barbacoa, en el purgatorio, una paella que no veas, y aquí, en el cielo, una mierda de loncha de jamón york y un yogur, anda tío, enróllate, haz una cena en condiciones.
- ¡Que no!
- ¡Venga ya hombre!
- ¡Que no leches!, que para cuatro que somos no me pongo yo a guisar.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Llega uno de Lepe a una empresa a pedir trabajo y lo pasan al Dpto. de Recursos Humanos. Allí le indican que van a comenzar por hacerle algunas preguntas para evaluar sus conocimientos.
El examinador comienza:
- Explíqueme brevemente que son los rayos catódicos.
El Lepero piensa por unos segundos y contesta:
- Los rayos catódicos son Isabel y Fernando.
El examinador queda estupefacto y le pregunta:
- Entonces, si Isabel y Fernando son los ""rayos catódicos"", ¿quiénes son los reyes católicos?
El Lepero contesta rápidamente:
- Pues Melchor, Gaspar y Baltasar.
- ¡¡¡Ah!!! El examinador no podía contenerse ya, pero para rematar le hace una última pregunta:
- Y si Melchor, Gaspar y Baltasar son los ""reyes católicos"", quiénes son los reyes magos?
El Lepero, un poco extrañado por la pregunta le dice:
- En serio, ¿no sabe quiénes son los reyes magos?
El examinador niega con la cabeza. Entonces se le acerca y le dice al oído en voz baja:
- Los reyes magos son los padres...",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un borracho es detenido por un policía a las tres de la mañana. El policía le pregunta:
- ¿A dónde va vd.?
El borracho le responde:
- Voy a una conferencia sobre el abuso del alcohol y sus efectos letales en el organismo, el mal ejemplo para los hijos y las consecuencias nefastas para la familia, el problema que causa en la economía familiar y la irresponsabilidad absoluta...
El policía lo mira incrédulo y le dice:
- ¿En serio?, y ¿quién va a dar esa conferencia a esta hora?
- ¿Quién va a ser?... ¡¡¡Mi mujer cuando llegue a casa!!!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"El yerno hablando con la suegra....
- No trates de decirme cómo educar a mis hijos. Yo estoy casado con una de los tuyos, y créeme, hay mucho que reclamar también.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Era un pastor que tenía un rebaño de ovejas, pero no tenía un macho para 'cubrirlas'. Le comenta su problema a un colega y éste le dice:
- No pasa nada. Llévatelas al monte y las cubres tú mismo.
Si al día siguiente se ponen al sol es que están preñadas y si se ponen a la sombra vuelves a intentarlo.
El pastor sube a las ovejas a la furgonetilla, se las lleva al monte y... ¡¡¡ale!!!
A la mañana siguiente se despierta y pregunta a su mujer:
- Maríaaa, ¿las ovejas están al sol o a la sombra?
- Están a la sombra - contesta la mujer.
El pastor vuelve a subir a las ovejas a la furgoneta y repite la operación.
A la mañana siguiente:
- Maríaaa, ¿las ovejas están al sol o a la sombra?
- Están a la sombra - contesta la mujer.
El pastor vuelve a cargar sus ovejas en la furgoneta, y así sucesivamente durante varios días, hasta que una mañana:
- Maríaaa, ¿las ovejas están al sol o a la sombra?
- Ni al sol ni a la sombra, desde las 6 de la mañana están todas subidas en la furgoneta tocando el claxon...",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Durante un atraco a un Banco, después de haber obtenido un buen botín y antes de darse a la fuga, el atracador muy nervioso, pregunta a un rehén: 
- ¿Tú me has visto robar este Banco? El rehén asustado le dice que sí, y el atracador le pega un tiro en la cabeza. Después se vuelve al resto de rehenes apuntándoles y pregunta a dos mujeres y un hombre:
- ¿Me habéis visto robar este Banco? Y el hombre, responde:
- Yo no he visto nada, pero mi mujer y mi suegra no han perdido detalle.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Sabes Por qué...
... El Mar No Se Seca?
- Por Que No tiene toalla :v jaja",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"El matrimonio cenando tranquilamente, y dice la mujer:
- Pepe ¿sabes que el cura que nos casó ha muerto?
Y Pepe la mira de reojo y le dice:
- El que la hace, la paga.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Se encuentra el paciente tendido en la cama. Su médico, abogado, esposa, y sus hijos están esperando el suspiro final, cuando de repente el paciente se sienta, mira a su alrededor y dice:
- Asesinos, ladrones, mal agradecidos, y se vuelve acostar.
El doctor un poco confundido dice:
- Yo creo que está mejorando.
- ¿Por qué lo dice, doctor? - pregunta la esposa.
- Porque nos ha reconocido a todos.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Iba un hombre caminando por la selva, cuando de pronto lo rodea un grupo de salvajes caníbales, y se veía que no tenían muy buenas intenciones.
- ¡Ya estoy muerto!
En eso, el cielo se abre, aparece un rayo de luz y se escucha una voz profunda que le dice:
- No, todavía no, lo que debes hacer es quitarle la lanza al jefe caníbal y clavársela a su hijo en el corazón.
Entonces, el hombre pelea con el jefe, le quita su lanza y se la clava en el pecho al pequeño que estaba junto a él, ante el asombro de todos los caníbales. El hombre mira al cielo otra vez, y vuelve a escuchar la voz:
- Ahora sí ¡Ahora si que estás muerto!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"El marido, totalmente borracho, le dice a su mujer al acostarse:
- Me ha sucedido algo increíble. He ido al baño y al abrir la puerta se ha encendido la luz automáticamente.
- ¡La madre que te parió!, ya te has vuelto a mear en la nevera.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un chino entra en un bar y dice:
- Buena venía palo del tlabajo.
Y el dueño le responde:
- Aquí el trabajo que hay es de lunes a domingo de 12 de la mañana a 12 de la noche.
Y responde el chino:
- Eso, lo que yo establa buscando..., medlia jolnada.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Una chica visita a su ginecólogo para que la revise pues dice que no se siente bien. Éste la examina y le dice:
- Señora, felicidades, usted va a ser madre.
Ella muy enojada le dice:
- ¡Jamás me ha tocado un hombre en mi vida!
Entonces, el médico se dirige al mueble archivo, de donde toma unos prismáticos y se pone a mirar por la ventana hacia el cielo.
La mujer muy extrañada le dice:
- ¿Qué hace usted mirando por la ventana?
El médico le responde:
- Señora, la última vez que pasó un caso como el suyo fue hace 2000 años y vinieron tres reyes magos. Esta vez no me quiero perder el acontecimiento.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Restaurante de lujo. Tío bien vestido con una tía impresionante al lado.
- ¿Qué tomarán los señores?.
A mí me pone la langosta más grande que tenga y un cava Juve y Camps reserva de la Familia.
- Sí, señor, ¿y a su mujer qué le pongo?
- Póngale un fax y dígale que me lo estoy pasando en grande.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un hombre, en el hospital, esperando a que la mujer dé a luz, sale el médico y dice:
- Han sido quintillizos.
- ¡Es que tengo un cañón!, - dice el hombre orgulloso.
- Pues a ver si lo limpia un poco, porque han salido negros.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Buenas, estoy buscando trabajo como cortador de árboles. 
- Alguna experiencia? 
- Si claro, llevo los últimos 30 años cortando árboles en el Sahara. 
- Pero si ahí no hay árboles! 
- Para que vea, ¿soy o no soy bueno?",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Fidel Castro muere y llega al cielo, pero no estaba en la lista, así que San Pedro lo manda al infierno.
Cuando llega al infierno lo recibe Satanás y le dice: ¡Hola Fidel!, te estaba esperando. Pasa, que aquí estarás como en casa. Fidel le responde:
- Gracias Satanás, pero estuve primero en el cielo y deje olvidadas mis maletas allí.
No te preocupes, voy a enviar a dos diablitos a recoger tus cosas.
Así es como dos diablitos llegan a las puertas del cielo pero las encuentran cerradas pues San Pedro estaba almorzando.
- No importa -le dice uno al otro- saltamos la valla y sacamos las maletas sin molestar a nadie.
Empiezan a subir la puerta cuando dos angelitos que pasaban por allí los ven y un angelito le dice al otro:
- No hace ni diez minutos que Fidel está en el infierno y ya tenemos refugiados.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un tipo de 47 años muy preocupado por parecer joven decide hacerse un estiramiento de cara. Una vez hecha la cirugía, el tipo sale muy contento de la clínica con su cara nueva. Se detiene en un puesto de diarios compra uno y le pregunta al vendedor: ""Dígame amigo, quisiera que me conteste una pregunta: ¿Cuántos años cree que tengo?""
El quiosquero le dice: ""No sé... unos 32"".
Contento de la vida, el tipo le dice: ""En realidad tengo 47 años"".
Luego este buen señor entra a un McDonalds, pide una hamburguesa y le pregunta lo mismo al cajero.
El cajero le dice: ""Yo le calculo unos 29 años"".
El hombre, cada vez más contento, le dice: ""No, tengo 47"". 
Luego toma el autobús para volver a su casa, y se sienta al lado de una anciana.
Una vez más, el tipo hace la pregunta: ""Discúlpeme, señora, ¿cuántos años piensa usted que tengo?""
La viejita lo miró pensativa con su cara llena de arrugas, y le contestó: ""Mire, hijito, yo ya tengo 85 años y no veo bien. Sin embargo, cuando era joven yo tenía un método para adivinar la edad de los hombres; les metía la mano en los calzoncillos y les decía la edad correcta"".
El hombre dudó un poco, pero viendo que no había nadie en el autobús pensó: ""Bueno, probemos, total..."", y acto seguido le dice a la viejita que comience con su tarea.La viejita le mete la mano y le manosea los testículos al tipo. Al cabo de diez minutos exactos, la señora dice: ""Usted tiene 47 años"".
El tipo, asombradísimo exclama: ""Pero esto es increíble, ¿dígame... cómo lo hace?""
Y la anciana le contesta: ""Je, je, je,... Es que yo estaba detrás suyo en la cola del McDonalds..."".",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un niño fue pegado por la vecina y la madre furiosa fue a pedirle explicaciones: 
- ¿Por qué le pegó a mi hijo? 
- Por maleducado, me llamó gorda. 
- ¿Y cree que pegándole va a adelgazar?",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Una empresa entendió que había llegado el momento de cambiar el estilo de gestión y contrató un nuevo gerente general. El nuevo gerente vino con la determinación de hacer cambios y hacer la empresa más productiva.
El primer día, acompañado por sus principales colaboradores, hizo una inspección en la empresa. En la planta todos estaban trabajando, pero un muchacho estaba recostado contra la pared con las manos en los bolsillos.
Viendo una buena oportunidad para dejar bien clara su filosofía de trabajo, el nuevo gerente le preguntó al joven:
- ¿Cuánto gana usted por mes?
- Cuatrocientos euros señor, ¿por qué? - respondió el muchacho sin saber de qué se trataba.
El gerente sacó 400€ del bolsillo y se los entregó al joven, diciendo:
- Aquí está el sueldo de este mes. Ahora desaparezca y ¡no vuelva nunca más! 
El joven guardó el dinero y se fue, de acuerdo a las órdenes recibidas.
El gerente entonces, orgulloso, pregunta a un grupo de operarios:
- ¿Alguno de ustedes puede decirme qué hacía ese joven?
- Sí, señor - respondieron atónitos los operarios.- Vino a entregar una pizza...",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Explicaba la maestra a sus alumnos:
La hiena es un animal que vive en el norte de África, come carroña y se aparea una vez al año; además emite un aullido parecido a la risa del hombre...
- A ver, Pepito, ¿qué entendiste?
- Si profesora, la hiena es un animal que vive en África, come carne podrida, y se aparea una vez al año, y hace un aullido que parece que se está riendo.
- ¡Muy bien Pepito! A ver tú Pablito...
- La hiena es un animal que vive lejos, en África creo; come carne podrida, se ríe como un hombre, y ve a su pareja una vez al año.
- ¡Muy bien Pablito! A ver tú, Jaimito, ¿qué aprendiste?.
- Yo sólo tengo una pregunta, señorita: La hiena, con lo lejos que vive, con la mierda que come y con lo poco que se aparea... ¿de qué se ríe?",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"¿Qué quiere ser la servilleta cuando sea grande?
... quiere ser 
Billete.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un viajante llegó a su casa después de haber pasado toda una semana de viaje.
- ¡María! Vengo que no me aguanto, ve quitándote la ropa que te voy a hacer el amor como nunca.
Entraron en la habitación, se metieron en la cama e hicieron el amor de manera salvaje, brutal, escandalosa.
Fue tal el ajetreo y el ruido de la cama contra la pared, que al poco de empezar escucharon unos golpes al otro lado de la pared, acompañados por las voces del vecino:
- Ya está bien, ¡toda la semana igual, ya basta!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Una mujer, preocupada porque su esposo no le responde cuando le habla, decide llevarlo al médico y él se deja llevar sin decir nada...
La mujer habla con el médico y le dice:
-Doctor, le hablo a mi esposo y él no me contesta. Creo que tiene un grave problema auditivo.
El doctor examina al hombre, luego sale y en privado le dice a la señora:
-Señora, su esposo tiene “Otitis Testicular”.
-¿Y qué quiere decir eso, doctor?
-Que su esposo la escucha perfectamente, pero ""le importa dos cojones lo que usted dice""...",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Se encuentran dos viudas en un cementerio; una muy feliz limpiando la lápida de su marido y cantando como loca.
La otra muy triste, llorando desconsoladamente...
Al rato, la desconsolada mira a la contenta y le pregunta:
- ¡Ay, señora!, ¿cuánto tiempo hace que enviudó?
- Seis meses, respondió en tono alegre la otra.
- Y ¿cómo hace para estar tan feliz si yo llevo 3 años y no he podido superar esta pena?
- ¡Ay, hija mía! porque después de muchos años, es la primera vez que sé dónde está y quién se lo está comiendo.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"30 AÑOS DESPUÉS DE CASADOS...
EN EL MOMENTO MÁS DULCE DE UN MATRIMONIO DURADERO...
Estaba la pareja de esposos durmiendo y la esposa oye un ruido y dice:
- Viejo, levántate y asoma tu cara por la ventana para que crean que tenemos perro...
Y el viejo le contesta:
- Mejor asómate tú vieja, para que crean que la casa está embrujada.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un borracho que llega a casa y su mujer le dice:
- ¿De dónde viene Pepe?
Y el borracho responde:
- ¿De dónde viene Pepe... de dónde va a venir Pepe?, pues de José.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
